,accuracy,length,loss,epoch
0,0.140625,16,2.2905006408691406,0
1,0.109375,16,2.3062477111816406,10
2,0.046875,16,2.3123703002929688,20
3,0.0625,16,2.309856414794922,30
4,0.1015625,16,2.298668622970581,40
5,0.109375,16,2.302319049835205,50
6,0.0859375,16,2.3011863231658936,60
7,0.09375,16,2.3054206371307373,70
8,0.1015625,16,2.304588794708252,80
9,0.1484375,16,2.2978360652923584,90
10,0.0703125,16,2.3007864952087402,100
11,0.1015625,16,2.3039228916168213,110
12,0.0703125,16,2.2993481159210205,120
13,0.078125,16,2.3091421127319336,130
14,0.140625,16,2.3028616905212402,140
15,0.0859375,16,2.303229331970215,150
16,0.09375,16,2.305539131164551,160
17,0.1640625,16,2.301267623901367,170
18,0.125,16,2.303292989730835,180
19,0.140625,16,2.296431303024292,190
20,0.1171875,16,2.304946184158325,200
21,0.109375,16,2.3082680702209473,210
22,0.078125,16,2.303286552429199,220
23,0.078125,16,2.3050413131713867,230
24,0.1328125,16,2.3036489486694336,240
25,0.1171875,16,2.3008437156677246,250
26,0.0546875,16,2.3056302070617676,260
27,0.046875,16,2.30673885345459,270
28,0.15625,16,2.3030800819396973,280
29,0.1015625,16,2.302412748336792,290
30,0.03125,16,2.310758113861084,300
31,0.1171875,16,2.3019208908081055,310
32,0.0703125,16,2.302813768386841,320
33,0.1171875,16,2.2994277477264404,330
34,0.078125,16,2.30802059173584,340
35,0.15625,16,2.2993218898773193,350
36,0.078125,16,2.2999513149261475,360
37,0.1328125,16,2.2993509769439697,370
38,0.140625,16,2.3011560440063477,380
39,0.0859375,16,2.3022947311401367,390
40,0.1328125,16,2.2972991466522217,400
41,0.1171875,16,2.2988126277923584,410
42,0.0859375,16,2.3055341243743896,420
43,0.0546875,16,2.298295736312866,430
44,0.140625,16,2.3026223182678223,440
45,0.109375,16,2.305471897125244,450
46,0.1171875,16,2.305616855621338,460
47,0.0859375,16,2.3031415939331055,470
48,0.109375,16,2.3054587841033936,480
49,0.125,16,2.2985894680023193,490
50,0.046875,16,2.306532621383667,500
51,0.109375,16,2.303759813308716,510
52,0.09375,16,2.3043625354766846,520
53,0.078125,16,2.303318977355957,530
54,0.140625,16,2.2965002059936523,540
55,0.0859375,16,2.3048367500305176,550
56,0.125,16,2.300004720687866,560
57,0.0625,16,2.30971360206604,570
58,0.078125,16,2.306751012802124,580
59,0.0625,16,2.304537057876587,590
60,0.1015625,16,2.3025283813476562,600
61,0.1015625,16,2.3051843643188477,610
62,0.0703125,16,2.304332971572876,620
63,0.1171875,16,2.3014378547668457,630
64,0.0703125,16,2.304159164428711,640
65,0.15625,16,2.302964210510254,650
66,0.0703125,16,2.3025357723236084,660
67,0.078125,16,2.305645704269409,670
68,0.1015625,16,2.305196762084961,680
69,0.1328125,16,2.3006703853607178,690
70,0.109375,16,2.3037686347961426,700
71,0.1015625,16,2.299891233444214,710
72,0.0703125,16,2.303558349609375,720
73,0.1328125,16,2.298211097717285,730
74,0.1015625,16,2.299128770828247,740
75,0.1328125,16,2.303234815597534,750
76,0.1171875,16,2.297636032104492,760
77,0.078125,16,2.3025102615356445,770
78,0.0703125,16,2.3060076236724854,780
79,0.109375,16,2.3035807609558105,790
80,0.0625,16,2.3079898357391357,800
81,0.09375,16,2.3032820224761963,810
82,0.125,16,2.2982547283172607,820
83,0.1171875,16,2.3005616664886475,830
84,0.1171875,16,2.30379319190979,840
85,0.09375,16,2.3052845001220703,850
86,0.1015625,16,2.305546283721924,860
87,0.078125,16,2.303769588470459,870
88,0.078125,16,2.3033361434936523,880
89,0.125,16,2.301429510116577,890
90,0.046875,16,2.306772232055664,900
91,0.09375,16,2.3024566173553467,910
92,0.109375,16,2.304741621017456,920
93,0.140625,16,2.3030295372009277,930
94,0.0703125,16,2.3028814792633057,940
95,0.1015625,16,2.3028595447540283,950
