,accuracy,length,loss,epoch
0,0.109375,13,16.22122573852539,0
1,0.0703125,13,18.203514099121094,10
2,0.140625,13,13.821048736572266,20
3,0.1171875,13,15.06997299194336,30
4,0.078125,13,15.007582664489746,40
5,0.078125,13,13.621744155883789,50
6,0.0546875,13,14.592681884765625,60
7,0.1328125,13,15.122065544128418,70
8,0.09375,13,13.969450950622559,80
9,0.0625,13,13.209747314453125,90
10,0.046875,13,14.542458534240723,100
11,0.09375,13,14.88065242767334,110
12,0.1328125,13,13.14717960357666,120
13,0.109375,13,14.061017036437988,130
14,0.1171875,13,13.523737907409668,140
15,0.125,13,12.039215087890625,150
16,0.1640625,13,11.695849418640137,160
17,0.078125,13,13.389866828918457,170
18,0.0859375,13,13.111921310424805,180
19,0.109375,13,12.270160675048828,190
20,0.109375,13,11.357634544372559,200
21,0.1015625,13,12.996670722961426,210
22,0.1015625,13,11.911152839660645,220
23,0.1015625,13,12.984848022460938,230
24,0.125,13,11.670053482055664,240
25,0.1015625,13,13.172000885009766,250
26,0.1171875,13,11.230438232421875,260
27,0.1015625,13,12.619396209716797,270
28,0.140625,13,11.509282112121582,280
29,0.1171875,13,12.189737319946289,290
30,0.109375,13,11.9388427734375,300
31,0.1015625,13,12.191243171691895,310
32,0.078125,13,11.542442321777344,320
33,0.0703125,13,12.324355125427246,330
34,0.078125,13,12.563580513000488,340
35,0.1015625,13,11.994227409362793,350
36,0.0859375,13,11.79617691040039,360
37,0.0703125,13,12.049077033996582,370
38,0.09375,13,12.255380630493164,380
39,0.1015625,13,11.18460750579834,390
40,0.078125,13,10.998456001281738,400
41,0.1171875,13,11.10408878326416,410
42,0.0625,13,12.81905460357666,420
43,0.125,13,11.094517707824707,430
44,0.109375,13,11.597918510437012,440
45,0.0234375,13,11.553360939025879,450
46,0.1171875,13,11.092863082885742,460
47,0.1171875,13,10.381996154785156,470
48,0.125,13,10.58533763885498,480
49,0.078125,13,11.454353332519531,490
50,0.09375,13,11.367624282836914,500
51,0.1328125,13,10.036168098449707,510
52,0.1015625,13,10.230345726013184,520
53,0.1484375,13,10.399596214294434,530
54,0.0625,13,10.649291038513184,540
55,0.1796875,13,9.69748592376709,550
56,0.125,13,10.246487617492676,560
57,0.0859375,13,10.510072708129883,570
58,0.109375,13,10.737104415893555,580
59,0.1328125,13,10.501111030578613,590
60,0.1328125,13,10.589505195617676,600
61,0.078125,13,9.682560920715332,610
62,0.109375,13,10.379312515258789,620
63,0.09375,13,10.115778923034668,630
64,0.1796875,13,8.143255233764648,640
65,0.140625,13,8.659034729003906,650
66,0.1171875,13,10.54779052734375,660
67,0.09375,13,10.85213565826416,670
68,0.140625,13,9.734092712402344,680
69,0.09375,13,9.565857887268066,690
70,0.0703125,13,9.332717895507812,700
71,0.140625,13,9.124975204467773,710
72,0.078125,13,9.982882499694824,720
73,0.1328125,13,9.317357063293457,730
74,0.1328125,13,8.8382568359375,740
75,0.0546875,13,9.603275299072266,750
76,0.0625,13,9.721986770629883,760
77,0.0625,13,10.637951850891113,770
78,0.171875,13,9.472549438476562,780
79,0.1328125,13,9.532354354858398,790
80,0.125,13,9.334626197814941,800
81,0.125,13,9.319616317749023,810
82,0.09375,13,9.415502548217773,820
