,accuracy,length,loss,epoch
0,0.078125,12,2.3107433319091797,0
1,0.109375,12,2.3035519123077393,10
2,0.1015625,12,2.298549175262451,20
3,0.1328125,12,2.3096649646759033,30
4,0.109375,12,2.3069612979888916,40
5,0.0625,12,2.306994676589966,50
6,0.1015625,12,2.2986247539520264,60
7,0.078125,12,2.316195487976074,70
8,0.1015625,12,2.3014719486236572,80
9,0.0859375,12,2.3065567016601562,90
10,0.1171875,12,2.2993457317352295,100
11,0.1328125,12,2.2973809242248535,110
12,0.1171875,12,2.3014211654663086,120
13,0.078125,12,2.303128480911255,130
14,0.0703125,12,2.3048951625823975,140
15,0.0859375,12,2.3026692867279053,150
16,0.09375,12,2.3042991161346436,160
17,0.1328125,12,2.2994418144226074,170
18,0.1328125,12,2.298102855682373,180
19,0.078125,12,2.3084774017333984,190
20,0.078125,12,2.3089754581451416,200
21,0.0546875,12,2.3090012073516846,210
22,0.0859375,12,2.302676200866699,220
23,0.1171875,12,2.300600290298462,230
24,0.09375,12,2.302849531173706,240
25,0.1640625,12,2.2992818355560303,250
26,0.1328125,12,2.300285816192627,260
27,0.1875,12,2.299534559249878,270
28,0.078125,12,2.2995972633361816,280
29,0.0390625,12,2.299262046813965,290
30,0.140625,12,2.305546283721924,300
31,0.0859375,12,2.2996466159820557,310
32,0.140625,12,2.3013744354248047,320
33,0.078125,12,2.30488657951355,330
34,0.125,12,2.300933837890625,340
35,0.125,12,2.299642562866211,350
36,0.1328125,12,2.30595064163208,360
37,0.1015625,12,2.2998130321502686,370
38,0.1171875,12,2.3015329837799072,380
39,0.0546875,12,2.3073086738586426,390
40,0.109375,12,2.304682493209839,400
41,0.1328125,12,2.3039498329162598,410
42,0.0703125,12,2.3035950660705566,420
43,0.0859375,12,2.302061080932617,430
44,0.1171875,12,2.302213191986084,440
45,0.078125,12,2.3040947914123535,450
46,0.1015625,12,2.300860643386841,460
47,0.0703125,12,2.3070592880249023,470
48,0.109375,12,2.3035285472869873,480
49,0.1015625,12,2.304837465286255,490
50,0.09375,12,2.3053629398345947,500
51,0.1015625,12,2.304941415786743,510
52,0.109375,12,2.3038666248321533,520
53,0.1015625,12,2.3028104305267334,530
54,0.1484375,12,2.3031554222106934,540
55,0.1484375,12,2.3022563457489014,550
56,0.1328125,12,2.302150011062622,560
57,0.15625,12,2.299039840698242,570
58,0.0625,12,2.3043298721313477,580
59,0.09375,12,2.3079452514648438,590
60,0.1328125,12,2.305753469467163,600
61,0.125,12,2.3011202812194824,610
62,0.1015625,12,2.3054003715515137,620
63,0.125,12,2.3032450675964355,630
64,0.140625,12,2.3028109073638916,640
65,0.140625,12,2.297865152359009,650
66,0.09375,12,2.3021581172943115,660
67,0.1015625,12,2.3030431270599365,670
68,0.1015625,12,2.30289626121521,680
69,0.0859375,12,2.3017079830169678,690
70,0.09375,12,2.3019301891326904,700
71,0.1015625,12,2.3041093349456787,710
72,0.1640625,12,2.3017032146453857,720
73,0.0859375,12,2.3023853302001953,730
74,0.0859375,12,2.3023722171783447,740
75,0.0859375,12,2.302495002746582,750
76,0.140625,12,2.305527687072754,760
77,0.09375,12,2.304274082183838,770
78,0.0703125,12,2.3037965297698975,780
79,0.109375,12,2.302913188934326,790
80,0.140625,12,2.2986977100372314,800
81,0.109375,12,2.30380916595459,810
