,accuracy,length,loss,step
0,0.00210503488779068,90,4.324863433837891,0
1,0.15937499701976776,90,3.1656315326690674,5
2,0.21547310054302216,90,3.126206398010254,10
3,0.21302083134651184,90,3.1066246032714844,15
4,0.21773004531860352,90,3.09907865524292,20
5,0.21132813394069672,90,3.086186408996582,25
6,0.2160373330116272,90,3.094251871109009,30
7,0.2131076455116272,90,3.093181610107422,35
8,0.2052951455116272,90,3.098342180252075,40
9,0.2119140625,90,3.0824739933013916,45
10,0.21718750894069672,90,3.0920889377593994,50
11,0.21497395634651184,90,3.090007781982422,55
12,0.21490885317325592,90,3.063309669494629,60
13,0.21391059458255768,90,2.971555233001709,65
14,0.2218967080116272,90,2.9017324447631836,70
15,0.22827690839767456,90,2.8531501293182373,75
16,0.2514756917953491,90,2.7924816608428955,80
17,0.26076388359069824,90,2.749990701675415,85
18,0.2838541865348816,90,2.66499662399292,90
19,0.30449220538139343,90,2.583956480026245,95
20,0.3092013895511627,90,2.5300042629241943,100
21,0.3266059160232544,90,2.478694200515747,105
22,0.34019097685813904,90,2.402729034423828,110
23,0.3626736104488373,90,2.339820384979248,115
24,0.3761935830116272,90,2.293732166290283,120
25,0.3884982764720917,90,2.2356505393981934,125
26,0.40238717198371887,90,2.181267499923706,130
27,0.4143229126930237,90,2.1307554244995117,135
28,0.4237196147441864,90,2.094874143600464,140
29,0.4333767592906952,90,2.0500855445861816,145
30,0.4451389014720917,90,1.9866673946380615,150
31,0.44984811544418335,90,1.9662426710128784,155
32,0.45570749044418335,90,1.9332107305526733,160
33,0.47209203243255615,90,1.8754103183746338,165
34,0.46953126788139343,90,1.8707834482192993,170
35,0.48634985089302063,90,1.8222956657409668,175
36,0.4938585162162781,90,1.7894608974456787,180
37,0.5036024451255798,90,1.7492756843566895,185
38,0.5065972208976746,90,1.7354074716567993,190
39,0.5146484375,90,1.7078418731689453,195
40,0.5194010734558105,90,1.6814497709274292,200
41,0.5260199904441833,90,1.6550408601760864,205
42,0.5291233062744141,90,1.6331286430358887,210
43,0.5409722328186035,90,1.6004984378814697,215
44,0.53515625,90,1.610461711883545,220
45,0.5399956703186035,90,1.5966798067092896,225
46,0.5491536855697632,90,1.5635234117507935,230
47,0.5490017533302307,90,1.5611834526062012,235
48,0.5509114861488342,90,1.545468807220459,240
49,0.5541449785232544,90,1.5325593948364258,245
50,0.5601996779441833,90,1.5150363445281982,250
51,0.5669705271720886,90,1.4952309131622314,255
52,0.5611328482627869,90,1.507608413696289,260
53,0.5652126669883728,90,1.4919065237045288,265
54,0.5741753578186035,90,1.4653983116149902,270
55,0.5745443105697632,90,1.449514627456665,275
56,0.574131965637207,90,1.4497735500335693,280
57,0.5784505605697632,90,1.4351664781570435,285
58,0.5817708373069763,90,1.4164237976074219,290
59,0.5851996541023254,90,1.4049428701400757,295
60,0.5859158039093018,90,1.4026999473571777,2380
61,0.5910807251930237,90,1.38993501663208,2385
62,0.5911675691604614,90,1.3784871101379395,2390
63,0.5918185710906982,90,1.3894363641738892,2395
64,0.5912760496139526,90,1.3737707138061523,2400
65,0.5986328125,90,1.357475757598877,2405
66,0.5962022542953491,90,1.3650343418121338,2410
67,0.5999131798744202,90,1.356966257095337,2415
68,0.6012153029441833,90,1.3395233154296875,2420
69,0.5983073115348816,90,1.3500314950942993,2425
70,0.6059895753860474,90,1.3358044624328613,2430
71,0.6057725548744202,90,1.3261337280273438,2435
72,0.6054253578186035,90,1.3249613046646118,2440
73,0.6128255128860474,90,1.3052886724472046,2445
74,0.6135416626930237,90,1.3001788854599,2450
75,0.6109592318534851,90,1.308658480644226,2455
76,0.6075521111488342,90,1.3184926509857178,2460
77,0.6115885376930237,90,1.3065898418426514,2465
78,0.6147786378860474,90,1.2919551134109497,2470
79,0.6162760853767395,90,1.2796690464019775,2475
80,0.6220486164093018,90,1.270824909210205,2480
81,0.6186631917953491,90,1.273704171180725,2485
82,0.6222005486488342,90,1.2662503719329834,2490
83,0.6262152791023254,90,1.2465070486068726,2495
84,0.6262369751930237,90,1.2438875436782837,2500
85,0.6250216960906982,90,1.2602825164794922,2505
86,0.6263021230697632,90,1.2416996955871582,2510
87,0.6294705271720886,90,1.2344297170639038,2515
88,0.6334418654441833,90,1.2139378786087036,2520
89,0.6325086951255798,90,1.2219783067703247,2525
90,0.6350694894790649,90,1.217954397201538,2530
91,0.6355251669883728,90,1.219661831855774,2535
92,0.6289713978767395,90,1.2347445487976074,2540
93,0.6397135853767395,90,1.205198049545288,2545
94,0.6328125,90,1.225433111190796,2550
95,0.6379774212837219,90,1.2033437490463257,2555
96,0.640625,90,1.201141357421875,2560
97,0.6386501789093018,90,1.2086344957351685,2565
98,0.6430555582046509,90,1.1884487867355347,2570
99,0.6437934041023254,90,1.1885569095611572,2575
100,0.6380642652511597,90,1.1940969228744507,2580
101,0.642578125,90,1.1835592985153198,2585
102,0.6479166746139526,90,1.168647289276123,2590
103,0.6470052003860474,90,1.1779271364212036,2595
104,0.6469401121139526,90,1.179367184638977,2600
105,0.6479166746139526,90,1.1679524183273315,2605
106,0.6443793773651123,90,1.1798110008239746,2610
107,0.6451823115348816,90,1.1668986082077026,2615
108,0.6460937857627869,90,1.1724790334701538,2620
109,0.649218738079071,90,1.1569042205810547,2625
110,0.6547960042953491,90,1.1392335891723633,2630
111,0.6554904580116272,90,1.1403813362121582,2635
112,0.6532986164093018,90,1.1510721445083618,2640
113,0.6534722447395325,90,1.1454145908355713,2645
114,0.6558377146720886,90,1.1422151327133179,2650
115,0.6594835519790649,90,1.1309419870376587,2655
116,0.6586371660232544,90,1.1308177709579468,2660
117,0.6593967080116272,90,1.1261504888534546,2665
118,0.6593316197395325,90,1.1271607875823975,2670
119,0.6584201455116272,90,1.133821964263916,2675
120,0.6601128578186035,90,1.1213539838790894,4760
121,0.6653863191604614,90,1.1049643754959106,4765
122,0.6645182371139526,90,1.1091713905334473,4770
123,0.6557508707046509,90,1.1362515687942505,4775
124,0.662890613079071,90,1.1109837293624878,4780
125,0.6659722328186035,90,1.107126235961914,4785
126,0.6642144322395325,90,1.1007581949234009,4790
127,0.6685330271720886,90,1.0936261415481567,4795
128,0.6660807728767395,90,1.1003234386444092,4800
129,0.664843738079071,90,1.1076604127883911,4805
130,0.6675781607627869,90,1.0977609157562256,4810
131,0.6710720658302307,90,1.0797805786132812,4815
132,0.6740451455116272,90,1.0771684646606445,4820
133,0.6720486283302307,90,1.0863443613052368,4825
134,0.6745659708976746,90,1.0775734186172485,4830
135,0.6695529818534851,90,1.0805355310440063,4835
136,0.6749783158302307,90,1.0665550231933594,4840
137,0.6763020753860474,90,1.068213939666748,4845
138,0.6753255128860474,90,1.0691548585891724,4850
139,0.6770833730697632,90,1.0667433738708496,4855
140,0.6780164837837219,90,1.056256890296936,4860
141,0.6785373687744141,90,1.0506352186203003,4865
142,0.6782335042953491,90,1.0571842193603516,4870
143,0.6793619990348816,90,1.052937388420105,4875
144,0.6801215410232544,90,1.0503597259521484,4880
145,0.6809679269790649,90,1.0472604036331177,4885
146,0.6832248568534851,90,1.0400586128234863,4890
147,0.680859386920929,90,1.0385432243347168,4895
148,0.6829210519790649,90,1.0502407550811768,4900
149,0.6817708611488342,90,1.033201813697815,4905
150,0.6868706941604614,90,1.0329104661941528,4910
151,0.6860460042953491,90,1.0322511196136475,4915
152,0.6850694417953491,90,1.0250779390335083,4920
153,0.6887369751930237,90,1.0251492261886597,4925
154,0.6841797232627869,90,1.0369771718978882,4930
155,0.6844401359558105,90,1.0353670120239258,4935
156,0.6915364861488342,90,1.0159975290298462,4940
157,0.6881293654441833,90,1.0183218717575073,4945
158,0.6860026121139526,90,1.0264606475830078,4950
159,0.6879123449325562,90,1.0194995403289795,4955
160,0.6875868439674377,90,1.0162169933319092,4960
161,0.6918185949325562,90,1.009328842163086,4965
162,0.6891059279441833,90,1.01520574092865,4970
163,0.6896050572395325,90,1.0093220472335815,4975
164,0.693467915058136,90,0.9987263083457947,4980
165,0.6956597566604614,90,0.9984875321388245,4985
166,0.6921223998069763,90,1.0070233345031738,4990
167,0.6932942867279053,90,1.0036002397537231,4995
168,0.6965277791023254,90,0.9943447709083557,5000
169,0.7004557251930237,90,0.9817809462547302,5005
170,0.6958984732627869,90,0.987638533115387,5010
171,0.6949219107627869,90,0.993709146976471,5015
172,0.697178840637207,90,0.9930859208106995,5020
173,0.6994574666023254,90,0.9843631982803345,5025
174,0.6948350667953491,90,0.984108030796051,5030
175,0.7007378935813904,90,0.9776239395141602,5035
176,0.7052517533302307,90,0.9673550128936768,5040
177,0.6997395753860474,90,0.9798888564109802,5045
178,0.6970486044883728,90,0.9885590672492981,5050
179,0.7023654580116272,90,0.9713997840881348,5055
180,0.6998047232627869,90,0.9837123155593872,7140
181,0.6988064646720886,90,0.9805044531822205,7145
182,0.7052517533302307,90,0.9596750736236572,7150
183,0.7008463740348816,90,0.9708914756774902,7155
184,0.7051649689674377,90,0.9638920426368713,7160
185,0.7015842199325562,90,0.9644331336021423,7165
186,0.7025607824325562,90,0.9668623208999634,7170
187,0.7090495228767395,90,0.9521250128746033,7175
188,0.7012587189674377,90,0.9683738946914673,7180
189,0.7055989503860474,90,0.9567355513572693,7185
190,0.7077040076255798,90,0.9521135091781616,7190
191,0.7102213501930237,90,0.9422950744628906,7195
192,0.708984375,90,0.9504307508468628,7200
193,0.7106987833976746,90,0.9429604411125183,7205
194,0.7083116769790649,90,0.9529023766517639,7210
195,0.7072699666023254,90,0.9511786699295044,7215
196,0.710156261920929,90,0.9429557919502258,7220
197,0.7093967199325562,90,0.9494936466217041,7225
198,0.712022602558136,90,0.9303842186927795,7230
199,0.7147135734558105,90,0.9309273362159729,7235
200,0.7061849236488342,90,0.9501447081565857,7240
201,0.712890625,90,0.9344480037689209,7245
202,0.7116753458976746,90,0.9320996403694153,7250
203,0.7109375,90,0.9371716976165771,7255
204,0.7177734375,90,0.9223170876502991,7260
205,0.7183160185813904,90,0.9222009181976318,7265
206,0.7090712189674377,90,0.9405710101127625,7270
207,0.7152560949325562,90,0.9216005802154541,7275
208,0.7154514193534851,90,0.9276219010353088,7280
209,0.7153211832046509,90,0.923663854598999,7285
210,0.7231988310813904,90,0.901804506778717,7290
211,0.7217448353767395,90,0.9148172736167908,7295
212,0.7180121541023254,90,0.9121195673942566,7300
213,0.7204861044883728,90,0.9060015082359314,7305
214,0.7209418416023254,90,0.9055904150009155,7310
215,0.7171875238418579,90,0.9196980595588684,7315
216,0.720616340637207,90,0.9077423810958862,7320
217,0.7174262404441833,90,0.917864203453064,7325
218,0.7216145992279053,90,0.9072693586349487,7330
219,0.7185329794883728,90,0.9108748435974121,7335
220,0.7199652791023254,90,0.905436098575592,7340
221,0.720898449420929,90,0.9022433757781982,7345
222,0.7257161736488342,90,0.8910895586013794,7350
223,0.7215495109558105,90,0.9013758301734924,7355
224,0.7195095419883728,90,0.9016539454460144,7360
225,0.722460925579071,90,0.901442289352417,7365
226,0.7238932251930237,90,0.8930370807647705,7370
227,0.7203559279441833,90,0.9014153480529785,7375
228,0.7272135615348816,90,0.8864840865135193,7380
229,0.7228081822395325,90,0.8984375596046448,7385
230,0.7270399332046509,90,0.879691481590271,7390
231,0.7276259064674377,90,0.8802924156188965,7395
232,0.7290799021720886,90,0.8818507790565491,7400
233,0.7233073115348816,90,0.886423647403717,7405
234,0.7257378697395325,90,0.8854297995567322,7410
235,0.7277126908302307,90,0.8817682266235352,7415
236,0.7292317748069763,90,0.8816803097724915,7420
237,0.7275607585906982,90,0.8858901262283325,7425
238,0.732530415058136,90,0.8656905889511108,7430
239,0.7268446087837219,90,0.8749518394470215,7435
240,0.730273425579071,90,0.8790608644485474,9520
241,0.7308160066604614,90,0.8716587424278259,9525
242,0.7307074666023254,90,0.8730687499046326,9530
243,0.7290364503860474,90,0.8758637309074402,9535
244,0.7302517294883728,90,0.8697376847267151,9540
245,0.7307943105697632,90,0.8705840110778809,9545
246,0.7269314527511597,90,0.8853515386581421,9550
247,0.7328559160232544,90,0.864434540271759,9555
248,0.7302517294883728,90,0.8758997321128845,9560
249,0.7313151359558105,90,0.8681321144104004,9565
250,0.736132800579071,90,0.8494675755500793,9570
251,0.7340278029441833,90,0.8569942116737366,9575
252,0.7300130128860474,90,0.8699429631233215,9580
253,0.7301649451255798,90,0.8698697686195374,9585
254,0.7358941435813904,90,0.8523210287094116,9590
255,0.7344618439674377,90,0.8534067869186401,9595
256,0.7328559160232544,90,0.8555826544761658,9600
257,0.7338324785232544,90,0.8589099645614624,9605
258,0.7374566197395325,90,0.849175751209259,9610
259,0.7365017533302307,90,0.8564131259918213,9615
260,0.7311632037162781,90,0.8641248941421509,9620
261,0.7360460162162781,90,0.849408745765686,9625
262,0.7372612953186035,90,0.8468930721282959,9630
263,0.7376085519790649,90,0.8446506857872009,9635
