,accuracy,length,loss,step
0,0.0015625001396983862,60,4.340502738952637,0
1,0.03619791939854622,60,4.729084491729736,5
2,0.21822917461395264,60,3.660144090652466,10
3,0.13984376192092896,60,3.417078971862793,15
4,0.22213542461395264,60,3.343555212020874,20
5,0.22161459922790527,60,3.2108664512634277,25
6,0.18645834922790527,60,3.2233402729034424,30
7,0.2005208432674408,60,3.1772539615631104,35
8,0.2174479216337204,60,3.1250977516174316,40
9,0.21640625596046448,60,3.1523489952087402,45
10,0.20390626788139343,60,3.1374895572662354,50
11,0.19557292759418488,60,3.1475791931152344,55
12,0.21901042759418488,60,3.1190037727355957,60
13,0.21562501788139343,60,3.1274359226226807,65
14,0.20807293057441711,60,3.112182855606079,70
15,0.20026043057441711,60,3.115833044052124,75
16,0.22500000894069672,60,3.119471549987793,80
17,0.21015626192092896,60,3.145399808883667,85
18,0.2161458432674408,60,3.099667549133301,90
19,0.21979168057441711,60,3.1309797763824463,95
20,0.21953126788139343,60,3.1364967823028564,100
21,0.23203125596046448,60,3.1187660694122314,105
22,0.20859375596046448,60,3.1161386966705322,110
23,0.20677083730697632,60,3.1480278968811035,115
24,0.20494793355464935,60,3.1554744243621826,120
25,0.20494793355464935,60,3.1053240299224854,125
26,0.21406251192092896,60,3.119778871536255,130
27,0.22734376788139343,60,3.077955484390259,135
28,0.20208334922790527,60,3.1546876430511475,140
29,0.21250000596046448,60,3.107658863067627,145
30,0.21406251192092896,60,3.1564345359802246,150
31,0.22213542461395264,60,3.082413673400879,155
32,0.21953126788139343,60,3.142272472381592,160
33,0.21770834922790527,60,3.1458685398101807,165
34,0.22604167461395264,60,3.1019957065582275,170
35,0.22682292759418488,60,3.0923829078674316,175
36,0.20130209624767303,60,3.1272568702697754,180
37,0.23541668057441711,60,3.125835657119751,185
38,0.22994792461395264,60,3.0865297317504883,190
39,0.21276043355464935,60,3.0588526725769043,195
40,0.20546875894069672,60,3.064517021179199,200
41,0.19973959028720856,60,3.1377904415130615,205
42,0.20520834624767303,60,3.1100871562957764,210
43,0.23671875894069672,60,3.0706324577331543,215
44,0.21197918057441711,60,3.1190083026885986,220
45,0.20078125596046448,60,3.1051294803619385,225
46,0.21432292461395264,60,3.1332805156707764,230
47,0.2302083522081375,60,3.0852973461151123,235
48,0.1992187649011612,60,3.1357545852661133,240
49,0.22968751192092896,60,3.087097644805908,245
50,0.20989584922790527,60,3.092010974884033,250
51,0.21822917461395264,60,3.1400725841522217,255
52,0.20390626788139343,60,3.0758426189422607,260
53,0.23906251788139343,60,3.050736427307129,265
54,0.23333334922790527,60,3.1483492851257324,270
55,0.22291667759418488,60,3.0762951374053955,275
56,0.21536459028720856,60,3.0944457054138184,280
57,0.2070312649011612,60,3.116480588912964,285
58,0.21953126788139343,60,3.087639570236206,290
59,0.19635418057441711,60,3.10275936126709,295
60,0.2252604216337204,60,3.031458854675293,300
61,0.21640625596046448,60,3.0588247776031494,305
62,0.22447918355464935,60,3.0919992923736572,310
63,0.23098959028720856,60,3.0778565406799316,315
64,0.20364584028720856,60,3.136610984802246,320
